"Sample ID","Mean(Activity)","PCA dimension 0","PCA dimension 1"
"NCGC00417921-01","0",-1.0981010424963562,-1.1243365467345197
"NCGC00496655-01","0",1.0351794764087723,-0.9846819268312599
"NCGC00472038-01","0",-0.19141934093818053,0.7703519421696445
"NCGC00376415-01","0",1.573208822994999,1.1831709981448555
"NCGC00418926-01","0",-0.6053158251063866,-0.5059448586893048
"NCGC00442671-01","0",-0.3692464827960793,0.04998180615627468
"NCGC00484526-01","0",0.5705533187159166,0.12943387198025114
"NCGC00430706-01","0",0.7044861616731838,-0.12855955651713732
"NCGC00520550-01","0",-0.03713861558209359,-1.9686140880478475
"NCGC00439281-01","0",0.45145654530186985,-0.6843467007615756
"NCGC00430429-01","0",-0.7740918522648619,-1.0300973834668838
"NCGC00410072-01","0",0.6800493962120902,0.8540628107585019
"NCGC00456854-01","0",-0.9010326911717809,-2.5192438211811616
"NCGC00462613-01","0",0.6292982743076192,1.166983535402499
"NCGC00432173-01","0",-0.6452117687845755,-0.7944536822387731
"NCGC00426441-01","0",0.8247505707447769,-0.10240106284904828
"NCGC00469595-01","0",0.5190760192613691,0.1891654312882972
"NCGC00142384-03","0",-1.7970551671372117,1.911395166363605
"NCGC00466794-01","0",1.5442705950901074,1.1730038734557482
"NCGC00416601-01","0",0.3944135611585112,-0.8046198058878181
"NCGC00527061-01","0",0.9104855270094236,-0.14780039839033823
"NCGC00412160-01","0",0.2222163619403875,-1.366027864190679
"NCGC00397643-01","0",0.8786138460484677,-0.8936810143524139
"NCGC00474615-01","0",-0.954800474542419,-1.340770873729458
"NCGC00432846-01","0",-1.4885034392888987,-0.9616214354303103
"NCGC00448468-01","0",0.7892823521877927,0.10391077531233994
"NCGC00433663-01","0",0.25153633764808936,-0.4342222664149543
"NCGC00489734-01","0",0.5557038615075337,-0.42732259773584547
"NCGC00432616-01","0",1.4959200635454049,0.3816225092049758
"NCGC00511280-01","0",1.241231982379243,0.1958486437260075
"NCGC00021274-04","0",-1.4388807736110962,0.2607310696820043
"NCGC00182079-09","0",-0.44126655094568545,0.0019202601613605337
"NCGC00515027-01","0",0.45472143502040097,0.5406489754226391
"NCGC00443299-01","0",1.0721182479285345,-0.5865831973806273
"NCGC00461819-01","0",0.2303817810388649,0.6592211895956837
"NCGC00376416-01","0",0.05103062924679016,-0.03707920477104109
"NCGC00395690-01","0",0.11635611125088123,0.7190793762389994
"NCGC00512380-01","0",0.5863729286401852,-1.1990032742663344
"NCGC00439858-01","0",-0.35592504507642364,-0.7213273564989073
"NCGC00459093-01","0",0.9200554501317663,-1.004717014261048
"NCGC00416733-01","0",-0.2593512413984362,-1.4383901537077082
"NCGC00514656-01","0",0.15723115961105746,0.6754184566880534
"NCGC00494963-01","0",0.8012796985368925,-0.34940011863095655
"NCGC00477208-01","0",0.37103641338095916,-0.5052191427836237
"NCGC00514012-01","0",1.4731496335487564,-0.07508587563046552
"NCGC00429947-01","0",0.8888862591059687,0.005686466583108566
"NCGC00529994-01","0",1.1053207758659513,-0.13760925257126536
"NCGC00439680-01","0",0.9193802399250123,1.6326558814362506
"NCGC00454058-01","0",0.1935420171742079,-0.9691596225808856
"NCGC00165833-11","0",-0.6516430196782658,-1.8808695620212157
"NCGC00445583-01","0",1.752904516632678,0.20773461182679362
"NCGC00515784-01","0",0.7878853108145906,0.15247577491166237
"NCGC00344561-01","0",-1.4331471178898145,1.8193877777238183
"NCGC00444891-01","0",0.9540089141123369,0.1523189722874433
"NCGC00015619-13","0",0.16492459445796778,-0.39844611190543194
"NCGC00459544-01","0",0.1849330992613797,1.1896619358628087
"NCGC00470091-01","0",0.8516271645739178,-0.24177993347501975
"NCGC00527968-01","0",1.225086382948626,-0.19879654187885798
"NCGC00425436-01","0",0.12866639368051766,-0.9033024020024094
"NCGC00434000-01","0",-0.8306556017769933,-1.6859120882492804
"NCGC00528934-01","0",1.3714746227194543,0.8572733229276792
"NCGC00464457-01","0",0.7964405192700059,-0.41014569078022856
"NCGC00410895-01","0",-0.5447696730456536,-1.1230594517605195
"NCGC00512115-01","0",-0.6752529504507362,0.7581457862837799
"NCGC00495471-01","0",0.7727486569207733,-0.07059430900518723
"NCGC00417952-01","0",0.8623953789915594,-0.7163856008304341
"NCGC00167470-05","0",-0.48538213614141035,0.16963639367235034
"NCGC00525799-01","0",0.09283353101091227,-0.05715179956251635
"NCGC00437071-01","0",1.4254470886801682,0.5217518938515617
"NCGC00530311-01","0",0.6107252292588663,0.5481625380826837
"NCGC00530136-01","0",-0.2973906422128518,-1.5423961332118512
"NCGC00442545-01","0",0.4738416427299428,-0.24172369834941423
"NCGC00378186-01","0",0.8368006141003447,-0.22099038254617417
"NCGC00424934-01","0",1.3447179356860093,-0.5473686026991643
"NCGC00525417-01","0",-0.7791623381587907,-1.5708150908624108
"NCGC00443538-01","0",0.11599271522831239,-0.2648882421691943
"NCGC00504847-01","0",-1.0221293801489446,-0.016215482504168675
"NCGC00262945-01","0",0.22019740859382209,0.6258634564449223
"NCGC00447152-01","0",-0.49238637464164914,-1.1944751001755793
"NCGC00409131-01","0",0.07873794203372833,-1.4315077829775567
"NCGC00441565-01","0",0.1592190181011709,1.1143023340767242
"NCGC00518289-01","0",0.8530031539956306,1.2305200059057688
"NCGC00413178-01","0",0.6357144986546037,1.1549694603060685
"NCGC00465096-01","0",0.1766179881662797,0.6907664429672891
"NCGC00512961-01","0",0.8140529996419645,1.3682543949287982
"NCGC00484201-01","0",1.7334915666690136,0.6435935508656001
"NCGC00477560-01","0",-0.334536627059587,-0.02472487603257978
"NCGC00523182-01","0",0.6044900273948419,1.0594505445959288
"NCGC00517760-01","0",-0.418781335896814,-1.7067330262725524
"NCGC00495930-01","0",1.4544960942963,-0.10251579181048863
"NCGC00514120-01","0",0.6352481965623672,-0.5774480330870143
"NCGC00396216-01","0",0.7158607372489667,-0.6070178853775321
"NCGC00397332-01","0",-1.1167248429402572,0.05460254630121208
"NCGC00518228-01","0",0.33387987050318524,-1.2805444554125727
"NCGC00422718-01","0",-1.1818034912101618,-0.5484232791552648
"NCGC00373329-01","0",0.9289583313046224,0.3636418114678429
"NCGC00474501-01","0",-1.1910297286431895,-1.7622364267070978
"NCGC00396681-01","0",0.522405054602855,-0.04415622655329835
"NCGC00395370-01","0",-1.711929148163219,-0.4470725298738056
"NCGC00532497-01","0",-0.5335164953736706,0.39725219093600894
"NCGC00095086-04","0",0.4317692143196021,0.21180731661627053
"NCGC00427908-01","0",0.8684265099284427,0.3265255525028642
"NCGC00422082-01","0",1.3290430357798966,-0.0841595559705282
"NCGC00507978-01","0",0.6881019482557262,-0.7155050034653021
"NCGC00414656-01","0",-0.2537955636354349,-1.8672530943093761
"NCGC00495546-01","0",0.11474064713386978,-0.15041659419799103
"NCGC00376987-01","0",-0.296596202715007,-0.150584816781538
"NCGC00428848-01","0",1.392380192408663,0.7488652584355961
"NCGC00440195-01","0",0.7085096430303047,-0.1594796248572552
"NCGC00437183-01","0",0.04277826499337792,-0.5202818987510918
"NCGC00514124-01","0",1.1555344435343973,0.8508329989806053
"NCGC00520539-01","0",0.8192622083248992,-1.247091617948835
"NCGC00512607-01","0",-0.6584729260308213,-0.14458108379000473
"NCGC00489940-01","0",0.947021586905482,-0.4242229025168897
"NCGC00528644-01","0",0.08647950091427054,-0.9381184714115598
"NCGC00472281-01","0",1.358011535934692,1.1924233079649902
"NCGC00513925-01","0",0.021396585260450976,-1.3212245491832675
"NCGC00393057-01","0",0.31955586817950365,-0.25487483525927496
"NCGC00428746-01","0",0.4149536081279603,0.01177876397679673
"NCGC00527002-01","0",0.3053909463856334,-0.5279961124568575
"NCGC00422715-01","0",0.5843367422194891,-0.3780733291040535
"NCGC00162179-08","0",-0.3910436411280284,-0.31466712213213816
"NCGC00511557-01","0",1.1877601870568963,0.9018222848794747
"NCGC00479573-01","0",0.7168965261393753,-0.5002012131066202
"NCGC00528678-01","0",0.2771214665622813,-0.319539047043538
"NCGC00425554-01","0",0.5662287086635968,-0.6446278140097566
"NCGC00442003-01","0",0.43030897961931713,-0.16429450631314818
"NCGC00440388-01","0",0.11341796380667321,-0.5115693195356152
"NCGC00455594-01","0",0.9743818440366582,-0.35022199837195167
"NCGC00410188-01","0",0.19178607307249798,0.32737351069754056
"NCGC00430105-01","0",0.34077930806786394,-0.8429030496680876
"NCGC00444097-01","0",0.8959233909305813,-1.047852595805099
"NCGC00164637-02","0",-1.4696354106560114,0.1153599032144763
"NCGC00513692-01","0",-0.25071879146052206,-0.633815594968786
"NCGC00373324-01","0",0.9236285156704126,-0.2645578215303539
"NCGC00415816-01","0",0.31346690425693036,0.35769407159906946
"NCGC00482024-01","0",-0.5753578737453322,-0.993160940551779
"NCGC00493306-01","0",0.05374639186847926,-0.9833770231554972
"NCGC00396270-01","0",-1.6228268460895872,-0.6680929498027013
"NCGC00462915-01","0",0.31682182762802447,-0.14312669998037256
"NCGC00513274-01","0",1.2479666888092753,1.8782635480725423
"NCGC00525366-01","0",0.8026292676417883,-0.436674510683589
"NCGC00443237-01","0",1.205664264672829,-0.758036257494429
"NCGC00463367-01","0",0.053434466458635546,1.3320645674952392
"NCGC00467662-01","0",1.022235817467855,-0.4557875676191744
"NCGC00425517-01","0",0.41156860213002977,-0.6865615607658719
"NCGC00519541-01","0",1.7103376538004553,0.11849884942573076
"NCGC00520652-01","0",0.013633368211028025,-0.9609605142983919
"NCGC00522866-01","0",-1.1312602375532352,-1.0613323417387397
"NCGC00421085-01","0",-0.7929648362664693,-0.2894015585107135
"NCGC00439109-01","0",-0.36602579953970305,-0.7664631652033882
"NCGC00531379-01","0",-0.0600247557124585,-0.07550283420594035
"NCGC00095125-05","0",-0.7019438221033307,-1.465061727579544
"NCGC00436724-01","0",0.8162560524441314,-0.5311365571148712
"NCGC00511579-01","0",0.04231020765866638,-0.4274928688405055
"NCGC00418940-01","0",-0.0733125510659824,-0.5130668129502077
"NCGC00470468-01","0",0.4814057886016889,0.039794749506036
"NCGC00490609-01","0",0.08097783915297074,-0.8159975416228449
"NCGC00430567-01","0",-0.21936792558638948,-0.7670789376130311
"NCGC00490582-01","0",0.4228812596549075,-0.4952122386329025
"NCGC00437757-01","0",0.08401433305764382,-0.19027009010370252
"NCGC00531792-01","0",-1.7120344203742404,1.482662413510578
"NCGC00508387-01","0",0.6175480784381148,-0.3196401501047979
"NCGC00429016-01","0",0.7925818231158583,-0.179991179304392
"NCGC00486398-01","0",1.2476401190845392,-1.1551978095547324
"NCGC00495221-01","0",0.7847136823822446,-0.8106006383472375
"NCGC00495174-01","0",1.0320387551931536,0.832578420796912
"NCGC00423213-01","0",0.9534424111574824,0.018958013228145686
"NCGC00430789-01","0",-0.33911641245527463,-1.7111257197789758
"NCGC00483231-01","0",1.417858721226557,0.9241572910768323
"NCGC00493463-01","0",1.0327863130800556,1.017976021592235
"NCGC00512575-01","0",-0.4412820221666137,-1.1711387019609631
"NCGC00516136-01","0",1.1459012555615395,-0.7832719896565836
"NCGC00442649-01","0",0.15799937465682756,0.8286810905917001
"NCGC00514581-01","0",1.6006136449099653,-0.18230853467988245
"NCGC00463321-01","0",0.03208333863674367,-1.1495707958117996
"NCGC00429594-01","0",0.4514609522290698,0.20245432737592883
"NCGC00412802-01","0",0.15237776760600033,-1.621698634393487
"NCGC00397869-01","0",0.5110806120225978,-0.8910879893022625
"NCGC00455700-01","0",0.6743861453070488,-1.057026184961765
"NCGC00489948-01","0",-0.8129990393677008,-1.374302001453156
"NCGC00417884-01","0",-0.9483811886646746,-1.8951562127117214
"NCGC00464273-01","0",1.6828280429331237,0.6007217934276515
"NCGC00518297-01","0",0.5605469718949292,1.066874387997003
"NCGC00427349-01","0",1.5704684527080235,-0.20831047121919855
"NCGC00519216-01","0",0.21673524414211542,0.9372844055408818
"NCGC00443581-01","0",1.0977930327797132,1.332916739577488
"NCGC00518883-01","0",-1.1587562262152475,-0.6378957630979682
"NCGC00444167-01","0",0.19777714177549047,-1.0463615790856176
"NCGC00401330-01","0",-0.6279454878902785,0.42206681628719395
"NCGC00017222-10","0",-1.5188836798291916,1.7779208044483275
"NCGC00410586-01","0",-0.2759281427168724,-0.4628174681835605
"NCGC00395804-01","0",1.368212988041899,0.031081670742337555
"NCGC00529681-01","0",-0.5755995687708031,-1.126370822267369
"NCGC00425551-01","0",0.24768355065152722,-0.8962897172381417
"NCGC00411249-01","0",0.33547425250570106,-1.2437567164171388
"NCGC00512176-01","0",1.0652073373414392,-0.3212549290737494
"NCGC00461755-01","0",0.6044877341081817,-0.326964537319169
"NCGC00496192-01","0",1.5246859757661204,-0.2900571248140778
"NCGC00516287-01","0",1.4681403720115713,1.2473144137403491
"NCGC00519403-01","0",0.889765851637592,-0.5295952379391602
"NCGC00374612-01","0",-0.09902563299173239,-0.7681924051329259
"NCGC00495228-01","0",1.0479542974672826,-0.32182215790362745
"NCGC00481763-01","0",1.1783673210759564,0.8225058527311279
"NCGC00523142-01","0",-0.3914010248088857,-0.6121056060913239
"NCGC00514753-01","0",-0.0830646672947056,0.3443441262568284
"NCGC00458073-01","0",0.2709626063398475,-0.8707863269582914
"NCGC00425075-01","0",0.8924699383566588,1.0341962995631222
"NCGC00528025-01","0",1.8699802625432027,0.5473974028297672
"NCGC00513447-01","0",1.739936298758684,0.8981671456551232
"NCGC00414888-01","0",-0.4958980677948276,-1.8738613116271075
"NCGC00456782-01","0",1.9734137081369263,0.5458686915382298
"NCGC00400543-01","0",0.44035248811732497,0.22191331382211138
"NCGC00017323-08","0",-1.6410372476320534,0.8824633899165957
"NCGC00504745-01","0",-0.1621041809307027,0.8752015299429468
"NCGC00434779-01","0",-0.19386632064708834,-0.56407467689174
"NCGC00511400-01","0",0.9954609696901572,0.8308816611292555
"NCGC00494428-01","0",-1.0767140096129526,0.23110548695437433
"NCGC00519300-01","0",-0.6352503602077877,-0.32898734034861354
"NCGC00528322-01","0",1.3625622869281695,-0.21953256300097135
"NCGC00425358-01","0",1.0288268317179716,0.32022592998035526
"NCGC00494954-01","0",-0.47148483286467846,0.3397499617432842
"NCGC00396786-01","0",0.21753635824463488,0.21745046052155742
"NCGC00522551-01","0",-1.574534715852069,-0.1560577004218968
"NCGC00430151-01","0",-0.5572966692585393,0.3355367891433721
"NCGC00381723-02","0",-0.12117594006193974,0.6890789314648831
"NCGC00462573-01","0",0.49426924326033206,0.33286105471604516
"NCGC00528303-01","0",1.6959204839964521,0.7121554084836145
"NCGC00475698-01","0",-0.021525992314439454,-1.1054520990208268
"NCGC00015897-08","0",-0.42097659942211607,-0.5736141116075844
"NCGC00183845-01","0",0.14498508131885754,-0.25653284928381315
"NCGC00484694-01","0",0.7563541872005188,1.4162792992305036
"NCGC00469622-01","0",0.8215347553428796,0.3338771737277433
"NCGC00520565-01","0",1.9535591252282622,0.11500606466532513
"NCGC00424715-01","0",-0.2807691866286454,-0.7816019853500699
"NCGC00489817-01","0",-0.9359804045195024,-1.2340810584266444
"NCGC00455861-01","0",0.7744519136208001,1.1739280421316465
"NCGC00016526-07","0",-1.5111048645082321,-0.2748274930530228
"NCGC00429010-01","0",0.6730053673600742,-0.04288481012370147
"NCGC00435259-01","0",0.1325434562161685,0.11998216269149473
"NCGC00496629-01","0",0.8183010341393283,-0.5914045949722222
"NCGC00527774-01","0",1.110902404810787,1.0974849306576566
"NCGC00418512-01","0",-0.8652967997996628,-0.2916738278862326
"NCGC00483570-01","0",1.6916530980157907,1.2247473431913531
"NCGC00450159-01","0",0.0409966288986574,-0.6751092286340199
"NCGC00447305-01","0",0.9091515186390463,-0.24660448257946094
"NCGC00436233-01","0",0.10314839629389509,-0.1771407437893183
"NCGC00465241-01","0",1.7784982324572978,0.4158075496716237
"NCGC00390668-02","0",-0.7039620088946221,-0.7204745055706046
"NCGC00528659-01","0",0.28536743635553324,-0.8950734677116549
"NCGC00518259-01","0",0.6905059416387258,-0.6416893867538316
"NCGC00508866-01","0",-0.8645546964871993,-0.5581925575684961
"NCGC00432756-01","0",0.49529729474500794,-0.49623805924060765
"NCGC00459610-01","0",0.6080102759011626,0.16774729305464067
"NCGC00426975-01","0",0.6331608722831353,-0.13792633534446255
"NCGC00182039-02","0",-0.368212775537741,-0.013771872272224478
"NCGC00400981-01","0",-0.3833603648451879,0.4998516707938172
"NCGC00468734-01","0",1.0149787848128182,-0.32678900315459036
"NCGC00509382-01","0",0.9015415598159783,-0.2534501233726729
"NCGC00398551-01","0",-0.7167655650553277,0.7227956252996061
"NCGC00179358-06","0",-1.8387976761214735,0.5115697468151674
"NCGC00432798-01","0",0.8576333292678578,0.10030557451870296
"NCGC00514619-01","0",1.2946443422202936,-0.12943971043195002
"NCGC00437073-01","0",-0.5017762938632178,0.8601661031661503
"NCGC00091268-12","0",-1.8661092930445164,0.7051345896116621
"NCGC00513152-01","0",-0.33070556367685444,0.5455116817842929
"NCGC00451224-01","0",1.3625429704650038,0.07006430649969975
"NCGC00422540-01","0",0.3910599298305981,0.14255113165692881
"NCGC00430742-01","0",0.08344477249133195,0.5881376242904395
"NCGC00456759-01","0",1.3053323246662965,0.37088736373234693
"NCGC00512785-01","0",0.18800296339936462,0.19272356779777694
"NCGC00480149-01","0",0.3413241917789762,-0.7176588430633701
"NCGC00416478-01","0",-0.5256698745226555,-0.6458493647872028
"NCGC00373294-01","0",0.5175859150278836,-0.5799899416097125
"NCGC00437145-01","0",1.3023990656006759,-0.12005557381823422
"NCGC00452127-01","0",0.6183731444218196,-0.4617626256077041
"NCGC00494934-01","0",1.2166514844399867,0.0747099224591198
"NCGC00410176-01","0",0.11712298638587942,0.11715786826870246
"NCGC00515768-01","0",1.925168018935887,1.4899144311962824
"NCGC00454200-01","0",0.6205915630090271,-0.195676992137011
"NCGC00591441-01","0",0.6590266809924079,-0.19023282044495596
"NCGC00411636-01","0",1.3542411337645892,-0.34019530403780723
"NCGC00443609-01","0",1.4419606186291698,-1.0674661920854331
